PC1,PC2
0.6771222651,-1.192797271
-0.1468017022,0.7038398187
-1.008563465,0.06519905669
0.2153120401,-0.5955377787
-1.363709794,-0.2297300337
-0.1380028718,-1.200644067
-0.9077828825,-0.9573062382
0.1133531461,-0.02270200709
-0.2786596347,0.6384458092
-0.01910853307,1.407238337
-1.699429249,-0.7300420614
0.9170510541,-1.326304014
-0.2300846594,0.05461151387
0.215277932,0.2402264301
0.51739144,2.864724877
1.113341763,0.2499530108
0.4567241808,-1.331683117
2.714616907,-0.348525972
2.194672795,1.759070954
0.06382519571,-1.190975555
-1.04317538,-1.172543492
0.1953546053,-0.3312399176
-0.5202333703,-0.4843486642
2.175323452,-1.005805782
0.2918229259,2.298759484
0.4366385137,0.03286802815
-0.7203268662,0.7406057219
0.8824499155,0.4024759597
-0.3039440666,-1.552377232
-0.1336120248,-0.2452463817
-0.6487037681,1.142514357
-0.177453927,-0.5910411176
-1.671840349,-2.542070497
0.07495359778,-0.5651631785
1.355177945,-0.1652392499
1.032246971,-1.148807034
1.409680494,-0.3478630307
-0.7005410434,-1.684495661
0.525556841,0.2240977587
-0.03244838766,0.4941927263
-0.4425525837,-1.724886933
1.010374686,1.651806279
0.3385520578,-1.116044877
-0.2771192275,-0.1731453621
1.053310274,0.5495077193
-0.2277547756,-0.5849108326
0.6546591952,-0.2039145167
0.1135404856,-0.6014111245
-1.122846034,1.337109883
0.1779554749,-0.4298397824
1.770251411,-0.5477269467
0.4858853803,-0.6300726869
0.3171605221,1.234832134
0.9398743064,0.07432819409
0.7144401027,-1.200801521
1.259707139,0.6203509519
1.468267501,1.576888005
-0.4767915159,0.4312968903
-0.3593459108,-2.043507375
-1.331601469,-0.2047502149
-0.1049339715,-0.3347505305
1.24915612,1.637510287
0.817591513,-0.5314045906
-0.149880657,-1.82830871
1.359807463,-0.06796615548
0.5919003765,1.049453801
-1.390389763,-1.22092478
0.6745370191,1.09912065
1.993294693,-1.653598942
1.307993195,0.5393690769
0.9195901302,0.03927615555
-0.5660485462,0.279262968
-0.5746164445,-0.02219866599
-0.750940204,0.08934013775
-0.8230788571,-0.5971343642
-0.8118877342,-0.355164114
0.5688141096,-1.704514258
1.807531094,0.6430403854
1.247968461,0.5333233356
0.7475374621,-0.1530948644
-1.313277393,-0.1452067086
0.4054704437,-0.4224715348
-0.6862031807,-0.9629251874
-0.1558183239,-0.6181936527
0.3319935138,-1.227744262
-1.017080742,-0.9107105582
0.08831560441,-0.7463834872
1.386963941,-0.8342414788
0.7120284677,1.069152549
1.954465312,-1.708489178
1.215387119,-0.3221092564
0.03918140539,1.028319011
1.931339053,1.050097251
1.228003402,0.9385507447
1.357589056,-1.184610524
-0.06082847745,1.027258534
0.05821582913,0.1351807508
-0.5058900871,1.04060914
-0.7610593385,-0.3387268689
-1.851393988,-0.07894838096
1.288358095,0.09014315733
1.571995592,-0.3547537554
0.6104044825,-0.01574966688
-0.008690202435,-0.6498311149
1.142135086,-0.7835530901
0.5984025661,-0.07275842223
-0.9562050692,0.274231464
1.648017126,-0.7264903775
0.1439704712,-2.075839318
1.488128642,-1.019050459
-0.2775175602,0.6532668128
-0.742157064,-0.3104084138
-0.4202073688,0.634303189
-0.8630511444,-0.1410372493
1.72837243,-0.456891787
1.066107286,-2.113124803
-1.666213544,0.5295580289
-1.133761125,-0.8471758722
1.813837078,-0.151474249
0.5942755543,-0.2570459602
-0.3600001117,0.7827892526
-0.8234691822,1.327060747
0.9952398586,-0.5557849057
-1.332715937,0.06115604455
2.128377473,0.2710634163
0.4760255601,-0.2394583063
0.07767154899,-0.9585830001
1.158793227,-0.5847138923
0.7477493947,-0.04855775815
-0.6299436913,0.1123373449
0.3697846493,-0.2372782601
2.184288142,1.230166755
0.2488792907,-0.7435079115
0.3684783623,-0.5753066378
0.2528624033,-0.3915857873
-1.236521051,-0.6176124151
-0.4993215367,-0.5988125137
0.8633355831,1.319329066
0.8709012814,-0.7193358176
1.096911947,-1.330459397
0.6735451468,0.1788376133
0.305760441,2.350418408
-0.3702956722,-0.2999751942
0.8503749118,1.245102061
1.235283016,1.018626073
0.933834764,-1.660709419
-1.972356458,-0.3609317118
1.091109525,-1.282691615
2.229733733,0.5680204583
-0.755519273,0.548509958
-1.708967245,-2.419043029
1.171670709,-0.5532926578
0.3886913101,2.153757967
-1.121101866,-0.5175102065
-0.0611024452,-0.7606813683
-0.4283608041,0.4986712292
-0.08113713362,0.6695820438
0.03718205866,-0.4208522423
-1.072619569,1.124011355
0.1040801291,-0.7000960482
0.03023666911,1.211984278
-0.02078875395,-0.3954651876
1.692003263,0.2863498905
0.2047797541,-0.5895175507
0.4489342863,-0.9595960532
-0.3723743696,-0.4840896409
0.7290434562,0.2236724755
-0.7379748039,0.03852818942
0.4334996117,1.721025809
0.2625550408,0.01809249284
-0.2870551815,-0.3732768365
0.8094157083,1.051011201
0.8338060595,-0.1862247637
0.4362587123,0.9493964269
0.2413508019,-1.078485453
1.048833913,1.391524117
1.496644188,-0.8581254781
-0.09792448253,-0.6919181874
1.860833707,0.4220664596
-0.6328509343,0.1696740017
-0.6401135223,0.2429376161
-0.1773670732,0.6050915001
-1.262576556,-0.7851618414
1.921906201,-0.02379570725
1.471011904,-0.8045910984
-0.5821297634,-1.743912515
-0.6404399835,-0.5626351495
0.6617664434,-0.2915956745
0.6465819629,-1.067968637
1.14753684,-0.7174485074
0.1132515763,-0.4444795255
1.04868691,0.6509582701
-0.9731623031,-0.6461450665
0.04396348034,1.229594813
0.4338928101,-1.953264231
-1.165537245,1.633101885
-0.2024886196,-2.077976695
1.742377151,-1.823149547
-0.1192383432,-0.3040528645
1.151747059,-1.379133846
0.8417815064,0.3823746811
-0.02804955004,0.9070632076
-1.11692342,0.7697581455
-1.007045314,-2.603930042
-0.6089419793,0.5924574694
-0.1710821227,-1.201956447
-0.7892962176,-0.3639144835
-1.169259935,-0.08413910735
0.4098764997,0.5248599991
-0.9442040356,0.8396438508
0.1225561963,-0.7207014006
-0.3493585269,0.1608575153
0.1131575806,-0.7140159914
1.838331489,-0.1016958526
-0.3091149191,-0.4389906943
0.1301112944,-0.08039236487
0.5194001192,-2.008782607
0.5092923643,0.5243106805
-1.297119509,2.06785811
0.526600329,-0.372200441
-1.035033639,0.9291961226
0.334533927,-0.3224325747
-0.2729393593,-1.827660345
-1.980147974,-0.466183547
-0.2225938652,-1.030412718
-1.876486668,0.05500397692
0.7066771509,0.1497962648
-0.211947835,0.5082983662
0.3855814067,-1.049152867
0.345868808,0.1032223858
1.385711427,-0.1017852549
1.069328183,0.4054631838
0.6387598097,-1.802845639
1.015751751,-1.540223322
0.5634819778,-1.097723464
-0.04040729952,0.0706014372
1.613740796,-1.016148875
0.6675990126,-0.9962870512
0.3970582494,-0.01917749488
-0.9425189294,-0.7398453982
-0.3672329164,-1.260550896
-0.2446312509,-0.7636171352
0.1658381565,0.3099573457
-1.377208091,0.3471153058
1.169943022,0.1549339978
-1.188693148,-0.6895490955
-2.131372336,-1.337969305
0.6442120228,-0.602360727
-1.026448455,0.1892997204
-0.2030620307,1.735513641
0.08595820578,-1.384094413
1.411567628,1.017665472
-0.7223560561,-1.744302207
0.3677676928,0.5827788387
-0.008860206525,-0.3256941776
-0.806142877,-0.8079442926
0.8107644746,-0.2693280009
0.4209735964,-0.8767876961
-1.463287669,-0.711136675
-0.4987464792,0.4440425917
0.1789778405,-1.908769015
0.2068226666,-0.9794486451
2.509092158,1.951214651
0.7740582733,2.355793138
0.6838579792,0.05699194256
1.175730122,0.8130021665
1.826665988,0.5714119955
-1.130655117,-0.4050496675
-0.5819051377,-2.069054192
-0.60057775,-0.4882765009
-0.3787667405,-0.6426211131
-1.165388246,-0.7116545085
1.142813296,-0.2445157751
0.4610718764,0.4518293341
-0.828181171,-1.134465971
-0.2282633408,-1.682895658
0.7174180489,0.3923988397
-0.9382432085,-0.7987277989
-0.4706606694,0.4868241356
0.6933835961,0.2509635014
0.7954480636,-1.377554116
0.3869384006,0.3650892056
2.181784521,0.958158619
-0.3330255677,0.1915280755
1.81364094,0.5302793346
-2.149232367,-0.8955534164
0.2341294954,1.48474705
-0.8017871633,-2.248952443
-0.2754829563,0.01759010288
0.626351034,-0.9403181481
1.092222965,-0.4074228882
-0.4794090489,-1.220797099
-0.7108528574,-1.653029017
-0.2862900865,-1.063694701
-1.369712978,1.756096851
-1.266016443,0.4984465072
0.7538909845,-1.79338625
-1.232413793,-1.167057554
-0.09812883183,-1.080934817
1.255946379,-0.7588933414
0.5311140049,-1.126159817
0.2632630318,-0.9625433421
0.1790627443,-1.34398727
-0.3226464593,1.061808686
0.3685526818,1.549230443
-0.243401718,-0.1463404948
-0.6384693186,0.1477482083
0.4567061513,-0.5092372773
-2.343715313,-0.6769490432
-1.019244003,-1.230905058
-0.005993756624,-0.9803025961
0.5904455576,-0.6342380874
-0.2812420491,-0.1387547866
-1.354612536,0.3427392835
0.09381470693,-1.478099903
0.8367475374,2.038876099
-0.2081363375,-2.3260011
0.6183568188,1.295931764
0.9106919,-0.1267535667
-0.3021312696,-0.6740322143
-0.2714283046,-0.8413347083
0.1441657776,-0.5321827865
-0.5827815807,-1.188913693
1.871281901,-0.1551643472
-1.370264887,0.5485145339
1.897101538,1.374813516
0.1214699585,0.3214559961
1.926490336,-0.7727400613
0.7556127487,0.5686792784
1.673431961,1.078976521
-0.2254192979,-1.704027345
-0.2164049916,-2.199987016
-0.2010666652,-0.9813909813
-0.4700922096,-1.281759663
0.7043202737,0.8612394309
-1.610925284,0.3797402123
-0.5355475422,-0.2322992244
-1.234390724,0.2597431022
-0.5065542525,0.06707639857
-0.07463048637,-1.701378791
-0.004629268205,-1.649536599
0.3708653402,0.3731744056
1.915376973,1.736040553
2.205576553,0.9819572887
-0.4325627765,-1.85314183
-0.4471317842,-2.498270098
0.2812366899,-0.9510079581
-1.105972566,0.3076768816
-0.7167929477,0.1880008503
1.653175069,1.068496537
-1.538408012,-0.2755963961
1.020903408,-2.064706675
0.7539753357,-0.414339782
1.63014925,-1.443803687
1.786444036,-1.323870997
0.7911436334,1.330643794
-0.6386663687,-0.482797062
1.954361811,-1.157364218
0.8211252079,-0.1206900104
0.7163474253,-0.3244044066
-0.8771776906,-0.005336557931
1.549677199,-1.380471901
0.8149174543,1.331611135
-0.3766999086,-1.171620039
-0.3937457411,-0.9330153329
-0.4501785343,1.042462366
0.7363777565,0.4704455457
-1.10810804,-1.053463501
-0.1441795671,1.525285814
0.6563714527,-0.4046712235
-0.4704848635,-1.514729774
0.2349608171,-0.06665421583
-0.1883773276,0.2169920598
1.203137633,-1.428190952
-2.105952076,-0.02452523421
0.03511777046,-0.3620613494
-0.7539223002,-0.7438819528
-1.10257768,-0.6663647814
-0.6580860758,2.013673478
0.696685115,-0.01666240269
-0.444433725,-1.120891167
0.7298407857,0.3126226379
-0.2033980571,-2.454879915
-0.8609450959,-0.1040520269
0.7749012594,-0.9291576554
-0.2291855762,-0.8194649425
-1.122636508,-1.256706485
-0.2099815341,-1.733885968
-1.110496695,0.09422762939
-0.5284349233,-0.06896535567
1.599741233,0.3950440245
-1.699135619,0.4415517758
0.0153633869,-1.771645192
1.357642475,0.6892978013
-0.4566640103,0.0243019732
-1.4630305,-0.9763210588
-0.6049781948,-2.166200116
1.093781669,0.3793485139
-0.1265705839,0.2078634167
0.0171240839,-2.075218566
-0.5881082005,-1.174808388
1.116552316,-0.4449736187
0.5425708897,1.338955264
1.603468939,0.3940920145
-0.3877089012,-0.03945051827
0.744511305,-0.9345165674
-0.7438520093,-1.140215216
0.7015244754,-1.577215926
-0.8213682617,-0.8705991867
-0.5533421256,1.18492406
1.183735228,1.552556607
1.552329088,0.8271615798
-0.8574019413,-0.3878880718
0.571311922,0.4926207456
1.785837864,-0.5692411462
-0.02399172641,-1.481888131
-0.3353812516,1.52286565
-1.408726187,0.6473993183
-0.8540314291,0.9045532384
0.1801148407,-0.962460558
0.1082933044,0.3998770714
-0.6206421725,0.3539203141
1.040308151,-1.8849804
1.742726419,-0.01606177971
1.364821696,1.368357248
-1.4616915,1.36398277
-1.073762103,-0.4909335266
-0.274177863,-1.3762773
-0.8456599883,0.8047354896
0.182924807,0.405161453
1.633785797,-0.755255418
1.07724626,0.3970149918
0.9556579596,-1.51478842
-1.807964526,0.4335376076
-0.2275896853,0.2509517284
-0.1407102274,-1.391045914
0.07455431561,0.7301004936
-1.013567609,-0.4284799265
0.8637186836,0.6512952646
1.482912509,-0.03090438227
0.2152908276,0.9515851102
-0.8467345371,-0.7468816649
1.091814813,-0.03817269716
0.1603930735,-1.007379428
-0.5387464283,-0.9255430488
-0.7005961765,-0.6968471653
-0.005756080222,-0.2097125438
1.670944979,0.4727531379
-1.069887896,-0.1946906934
-0.2377286423,1.279256112
1.162351218,0.6792626364
-0.4154550273,-1.35182773
0.8364474453,-0.4408304871
0.7245888304,-0.5471199255
-0.3196615882,-0.07658773535
1.325106417,0.4238386664
2.035036069,0.2459421462
-0.2463274089,-1.300061395
1.22113051,-0.1755508015
2.168652139,-0.1304020486
-1.165527034,0.7675985448
-0.9957726235,0.2346619168
0.9318358393,2.378030927
0.3469924074,-2.234135404
-0.8762350824,1.010078664
0.6973843727,0.4034749584
1.860502052,-0.260189699
0.8856514039,-0.7685825041
-0.6255568051,-0.2800581487
-0.003023581559,-0.6801911207
-0.3394804187,1.267710927
-0.7542550529,0.2964308094
0.8114193705,0.5323436106
0.7578403291,0.498066836
0.9966206782,-1.685236446
-1.054098209,-1.758853159
0.2934462313,-0.0302629578
-0.9419386563,-0.6795653954
-1.040851109,-1.104470532
-1.620642032,0.600607503
0.5461226403,0.3687638141
-0.4301583478,0.03743605943
-0.5887223363,0.6107626603
1.907133156,-0.8767980671
0.9960363544,-0.3841217921
-0.3249286629,0.5403047138
0.537304689,-2.082964039
-1.15952235,-0.7659629777
0.8650226275,0.2482693055
-2.151694435,-0.8221853497
-0.4813850882,0.5034769311
0.9575914133,-0.3827712976
0.03084406282,1.64710808
-2.182945862,0.8298600957
-0.2736479229,1.349344288
-0.03852978474,-1.123646039
0.8603834349,1.014835441
0.3681222779,-1.075958831
0.7123986196,-1.424879721
-1.127498663,0.4798380689
-0.03752841078,1.031489235
-0.4759098754,-1.707671196
0.3516843133,1.082747535
-0.3768983277,-0.7652724331
-0.4163364036,1.569745638
0.3361368547,-0.2986084612
0.08215350502,-0.7049515405
2.001672217,0.8159607098
0.4648559387,-1.575076965
-1.561278081,-0.7864269639
0.9868225562,-0.4460649353
-0.5473902294,-1.518892936
-1.182842713,-1.555521797
1.107966658,-0.721654066
-0.7811362062,-2.514245847
-0.3363371948,1.227054515
1.078011745,-0.1193291735
-0.3621488952,0.4084176061
-1.23198318,-0.6143020571
0.595153637,0.4269772096
-1.402099211,0.3246431739
-1.677943011,-0.7917427316
0.4067243477,-0.6972037817
0.3816752997,-1.511325597
0.5690824327,-1.356948719
-1.529459931,-0.8732530378
-1.51404557,1.325430758
-1.469317428,-0.3941138429
-1.02682208,-0.90766253
1.02894114,-0.6634243583
0.318933644,-0.03207052972
0.5446369159,-1.037726519
-1.103979573,-0.5337488458
2.245782942,1.323820547
-0.4313291646,0.8772107092
2.101606832,-1.420251453
1.210944934,-0.2638792392
1.609379885,1.280813088
1.047785765,0.377351818
-0.7014717515,1.36253869
0.8973737851,0.4563147487
0.9874215976,-0.4491104489
-0.6613026769,-0.01867857891
-0.3270826724,-0.4531125401
0.2017570339,0.1919446613
0.07083600243,-0.1089987308
-2.057827931,-1.692999525
2.559266051,0.7012849366
1.817106618,-1.199487775
0.0396455033,-1.185693735
-1.484956896,1.315404649
0.6357064076,0.2221301232
0.7879094876,-0.06313175353
-0.1556908947,-0.4535968916
-0.6469549655,0.3595818933
0.4454928736,0.5602393459
-1.050689413,1.250120778
0.4045682105,-1.216093775
0.7814862292,1.033347061
-1.751228777,-2.081009819
-2.048838244,-0.9768667514
-0.1792439254,-0.631523169
-0.5739721789,0.4248411581
0.4324626069,-0.3495612158
0.2730859184,0.4523596634
0.04134615741,-0.9849539275
1.587949192,1.690659153
-0.2645357131,-1.084738346
0.4874601548,1.105799636
0.4896630304,0.3903678492
-0.2230421215,-1.288255999
-1.043300695,-1.944564008
-2.32871347,0.2898136641
-0.3199127882,-0.2871645442
-0.3725023251,0.438927331
0.8926849377,-0.1886864555
1.362822278,-0.4797668755
-0.4149346461,-0.8140788943
-1.473213421,-0.657891633
-1.027028602,1.514287027
-0.7777917712,-0.4601425081
-0.1316427775,-0.7227835931
0.6742132056,-1.374416932
0.477000183,-0.01586790983
0.3888527391,1.45721781
-0.01064735972,-0.3483825128
-0.2744930752,1.37440889
-0.3467224123,-0.2138153529
0.1568389265,-0.7332183586
-1.416178074,0.3884276166
-2.400705305,-0.3772112724
0.8811344541,1.583629203
-0.5099336708,0.9201329747
-1.347957678,1.427132091
0.1809135888,0.9405347508
0.9444975874,-0.5048487132
0.975754943,0.834749622
1.154559943,-0.9530646744
0.8804344853,-0.7364930922
0.447123282,0.3797008248
-0.02745901207,-1.060434327
-0.5321520235,0.2697364924
0.3749219536,-0.574963973
0.8749366038,-1.229526901
0.295426066,0.2444815115
-0.9816923085,0.6458407231
0.2419575829,0.8212198076
-1.124480106,-0.9374867682
1.376755725,-0.03175829219
-0.9764591909,-1.449000752
1.390861944,-1.655262948
-0.2764072676,0.4535148451
0.2991374603,-0.9547185946
1.222206106,-0.9553994974
-0.6511800188,0.8692166681
1.841615782,0.2816812328
-0.3200610076,-0.412027742
-0.6262641935,-2.453337755
-0.4960684593,0.2542296806
-0.7691865861,0.8543977256
-0.5101894778,-1.937501491
-0.2138307537,-0.7669213634
-0.2868614312,-0.5217149016
0.7885101501,0.627793343
0.2831370278,0.05846497596
1.831577118,0.3751841231
-0.6241288202,-0.4960219121
-1.403110423,1.352254401
0.05809611163,-0.6233538618
0.1348687604,0.7649562752
0.4483227748,0.09715551481
-0.5248411125,-1.422714136
-0.2829618076,-1.691112932
1.525129323,0.6172484336
-0.008487890084,-1.030700392
-0.1521014877,0.1388065827
-0.0923843655,0.4219836742
-0.4700456187,-0.9166491593
2.608194599,-1.380106355
0.8522951107,2.04939036
1.407065442,-1.329092266
-1.730184263,-0.9750952115
-0.02156069708,-1.018514822
-2.139804318,2.026551798
-1.126029456,0.4193565625
0.2188232439,-1.049238991
1.774973395,0.3647741508
-0.9119807157,0.08659941229
-1.2527307,-1.411205131
0.3693560357,0.1022070255
-0.3816985747,-0.4837360982
0.1749797214,0.8565318036
1.879667893,2.016534209
1.011241111,-2.16250832
-0.1440981071,1.492943684
0.3760855548,0.6004678222
-0.3203919691,-3.098561535
0.643673295,-0.4286893743
0.9802448477,-1.189568808
0.2431481614,-1.761092367
-0.02214137515,-2.100664752
0.6809377808,0.1951073741
-0.2114244156,1.6222087
-0.0539009655,-1.303423151
1.416735967,-0.719639434
-0.9818827683,-0.3424873862
-1.326224872,-0.1068837785
-0.1564571328,1.002688051
0.4269380436,-0.5315620899
-0.7526473341,-2.519046879
-0.4096422031,-1.122035391
2.424229612,0.4555626625
-0.2596427877,-0.02394272385
0.1596057373,-0.3188305734
1.040600112,-0.4789622894
1.043780687,1.505651471
-1.727849802,-1.544386414
-0.2362351868,-0.2536370422
0.6118846833,1.397858859
0.514740233,-1.830489038
-0.4956182471,-0.8690393857
-0.5305376481,0.08080366849
0.7507785145,-0.4151963712
0.4979508668,-1.942556761
1.361266871,-1.412327391
-0.933357569,-0.7693565283
0.3286120112,1.547749729
-0.7043661737,-2.027775154
-0.3471281127,-0.3923452901
-0.3073901436,-0.2367638016
0.3697678019,0.6323937809
-1.069021002,-0.8918086876
0.5263473371,-0.02494803089
1.047140221,-0.9156770458
0.3318426133,-0.7000043692
-0.2274441178,-0.9292900679
1.252888936,-0.6239834356
0.4752034031,-0.896069619
-0.2981769559,0.7525243471
0.4575604216,-0.2528624732
1.049520127,-1.118662665
-0.2069126256,-0.6259259482
0.6498342483,-1.845703917
0.854786819,-0.8765805027
-1.27507894,-0.2833517656
-1.004249963,-0.6032345671
-1.945619325,-0.5166258707
1.318547691,0.8588301799
0.8196029807,0.7156498321
0.09924885497,0.09145361537
1.528170146,-0.8363803736
1.580373826,-0.354508288
-0.8593881986,-1.565500164
1.338294518,2.227521644
-0.5722847608,0.4618631086
0.3665626758,-1.424231673
0.6089429531,0.7396025683
-0.3245046216,-0.2739101817
0.1535622227,-0.9266522847
-0.85671182,0.07034461156
0.6734413896,-0.5904831747
0.9018517469,-0.4988362101
0.525952763,-0.398764059
1.772158904,1.501074689
-0.08223832296,-0.7809294343
0.8735566815,-1.339417076
1.099044469,1.219988552
-0.817066338,0.149227072
1.226921092,-1.590292043
0.4659740509,2.249666893
0.4042477915,0.526908092
0.08575311655,0.8849115409
-0.5035587503,1.565905845
-1.46091218,-0.1860095919
0.8989655382,-1.304013926
-0.3689161551,-0.01831090948
0.04833256522,-0.09655388376
0.4285998648,0.6204681581
1.111567007,0.4879240852
-0.07167320728,-1.460123228
1.562689508,-0.04593274275
0.09882940036,-0.5110245342
0.9568501628,1.42710378
-0.9972603877,-0.8874381472
-0.6326875917,-1.26421985
0.9976461538,0.1333158516
-0.4092224081,0.881772021
-0.1937896818,-0.4059555685
0.3772703254,0.5495113773
-0.5594340646,1.594026782
-0.8775197443,1.243747111
-1.476357805,-0.1772295559
0.6717995276,-2.041464968
0.9765305516,-0.5245200695
0.8445359554,-2.87434654
1.582598976,-0.3381086942
-0.3081917412,0.1031348889
-1.066885459,-1.308925403
1.158378707,0.02419844696
-0.868708471,0.4828595983
1.44696777,0.7488978614
1.482135784,0.06152629665
0.0605131197,1.235828881
-0.5368627888,0.4406272168
0.5640040959,1.141554899
1.558086752,0.2219628372
-0.383098116,1.117696788
-0.7074286993,-0.2112560558
1.002117883,-1.620861484
-0.8418188675,-1.200544928
1.22442578,1.702148733
1.139195791,1.084538658
0.1321771354,0.3273150338
0.6562332292,-0.4212520324
1.934952635,-0.4685099194
0.6337150498,-1.548977367
-0.932046629,-2.414084012
1.787043591,-0.1885864937
0.535819778,0.6484038645
1.405983417,-1.435498457
-0.1938529826,-0.02627916262
1.170410555,-0.4586626805
-1.963902999,-0.5375082162
0.7397029044,1.49797513
2.367215149,-0.1220833455
-0.1418540022,1.733586735
1.589031317,0.8093933535
-1.080164717,-0.2119703572
1.098473096,-0.1182178074
-0.5674658426,2.122362986
-0.2298702258,0.147162771
-1.500445551,0.2101472453
0.5567486093,1.203187342
0.3477760187,-0.3489380131
-1.588574147,-1.973548077
-0.7422104261,0.9957659041
-0.1009943387,-0.5111750356
1.014241487,1.243712075
0.8639541854,1.450526413
-0.8398037769,-1.162754433
-0.4203495973,0.9163652003
-0.2089925768,0.2958360985
-0.873814713,-0.1757861739
0.7248095737,-0.9841219177
0.5130841409,-2.055401615
0.3248445511,0.1838446552
0.1102468124,-0.6616954511
-1.537939874,-0.5421854314
0.06086681897,-0.7765742701
-0.4365569155,-2.247668287
-1.911752699,0.3737186736
0.6857730658,1.711380959
-1.168785625,-0.6331048207
0.02241063393,-1.088929163
-0.6789549882,-0.6660628204
-0.3757993958,0.3366375155
0.04216307623,-0.06276197135
-0.08182954756,-0.5093038348
1.623967086,1.749076232
0.724170478,0.2324883569
-0.4347787576,-1.8362141
-0.9686848276,-0.1055369651
0.8764472436,1.411926357
0.5672348105,-1.578179325
0.743436039,1.317243794
0.9455388684,-2.17839735
-0.7970394893,0.425594414
0.3423891455,2.282742649
0.08565403829,0.03456451324
-0.5737483317,-1.123090449
-0.6444596766,-1.86189918
-0.4692913177,-0.3160933638
0.1566907221,0.3771376256
1.811717762,0.07699377573
0.4377847051,-0.05945867356
-0.9448914996,-0.6972418481
0.6609712397,-0.5596721505
0.3466075116,0.9433421073
-1.881230245,0.5658487768
0.0237638951,0.5868738601
1.346303796,-0.3213015857
0.5253299523,0.9784659235
0.4006265714,0.4188349177
-0.5224009322,0.4021372565
-0.08358446323,-1.250381199
1.103222299,-1.925735573
0.0287676608,0.006217639346
-0.6897108511,-2.288745516
-0.0689952346,1.191743697
-0.4762684538,-1.160842296
0.6635362336,-0.1148616475
-0.1846113229,-0.8271486324
-1.245126366,0.7255286931
1.165365714,0.0240446787
-0.6496241433,0.4744531336
0.1733984849,0.7165528261
1.756750268,-0.5769863155
-0.9665781555,0.6437380593
0.1026801701,1.240382303
0.9054762486,0.9557842255
0.5504996225,-0.325907062
-0.2789575399,0.6776545807
1.010302338,0.4842308292
1.49824555,1.10557332
-0.7096188465,-0.5361849024
1.267861101,-1.511567421
0.08030621425,-0.5120171158
0.5837859417,0.6708522209
1.211535676,0.7580933808
1.203595228,0.3009128918
-1.981464269,1.751446309
-0.08353859873,-0.6904191832
1.138018194,0.753369477
1.117039466,0.7668993472
0.3503656813,-0.2604178105
0.2035814931,0.6980877687
-0.1851021433,-1.587009902
-0.01005735156,-1.562918583
-1.781315356,-0.280977569
0.08221417554,-0.933408165
-1.157587995,-1.719042723
1.01818968,-0.4277524739
-0.3860629052,-1.287180679
-1.042426395,-0.550507486
0.5435989589,-0.5738438816
0.9081900685,-1.004413976
-1.129937059,-0.2560460636
-0.651405823,-0.6044892771
-0.129117892,0.5488873974
-0.1204593619,2.048567733
-0.2561419243,0.397804908
-1.75890874,-0.8132808366
-0.8889711749,0.236147972
1.418359665,-0.9808478716
0.5778956226,-0.8507230662
0.9367466292,0.9565101968
0.7529193702,-0.9619336629
-0.3352434257,0.001629338859
1.945886921,0.4472192718
0.187551183,2.476627603
-0.4712295568,-1.777366274
1.819058199,-0.2596931503
-1.363756467,0.2488578683
0.1655502908,-1.143541284
1.511646254,0.2968283846
0.312759284,0.330194733
2.452125293,-0.8138154062
1.0355157,1.269197506
0.281909064,-0.7418655742
-0.00811326635,-0.8281440765
0.3866213728,-1.722316614
-0.375406259,-1.152685714
-0.8678551006,-1.576204865
-0.6900490846,-1.072397545
-0.7602364766,-0.5532815575
1.370001749,-0.606395836
-0.8803684778,1.107060826
1.878374559,-0.06422728139
0.4161377334,0.2824242878
-1.12688448,0.4117065526
2.016996111,-1.174684589
1.263151897,-0.4747622853
0.3828397139,-1.374726987
2.062291173,0.1636818515
0.5478539054,-0.8129162421
-0.3724306659,-0.5905072238
0.1161903265,0.0716131074
1.499804466,-0.01029637446
0.4726724301,-1.716553786
-0.9797620517,0.06823112524
-0.04362007037,-1.822105948
-0.1812110769,1.235810193
-0.839396554,-0.7297589626
-0.03733022583,0.6743744151
0.4751597814,-2.065151783
-0.1945641192,-1.612428868
-0.8274120146,0.08351585965
1.804027663,1.022979842
-0.4689371064,1.794617506
-0.5823833729,0.3953227594
0.9733088036,-0.4074955614
0.8632302328,-0.3123814632
-0.5893947856,0.7169680686
0.6841618076,-0.3067977882
-0.506693182,-1.370787537
-0.8160668789,-0.7125732747
-0.4953395239,0.633743671
0.1644351783,-1.753879394
1.645412623,1.320844746
1.861402723,-0.8646774834
-1.773131234,-1.563173949
-0.2150381037,0.8961634531
0.5619091861,-0.265490367
0.0334594624,-0.6086182346
-0.5600387267,-0.8218653713
0.06363292038,0.5817811158
-0.3251320776,0.8311404443
0.6538021029,0.008514836223
0.8531974283,0.2965429695
-0.3432973143,-0.1964187982
0.3314260396,-1.754789246
-0.3155722207,-0.8378489951
0.307363634,0.6035483219
0.3423476587,-0.6161144022
2.241413972,-1.519357888
-0.4490942397,-1.782636133
0.5227515799,-0.7548934429
-0.5908058855,-1.604039072
0.7526446288,-0.4638012497
2.883723795,-0.7331965658
1.377019638,0.2857541167
0.06402837229,-0.4376744913
0.271807608,-0.9018811788
0.4485228325,0.927220881
-0.7282230493,-0.1008371876
0.09485605313,-1.469885225
1.506240189,-0.03358978432
-0.1286275601,0.592602292
-0.3637776288,0.7565273201
-0.8846351375,-1.125762713
