PC1,PC2,PC3
1.385406453,-0.2754447891,-0.531145631
-0.7846274555,0.7498372068,-0.2935717679
1.499600642,-0.2774637463,-0.08666445766
2.632649386,-0.6142459877,0.3184351659
1.431972623,-0.05595433043,-0.9057424052
-1.097453693,-1.048753262,-0.8346839568
0.8312104107,0.6009269986,-2.060692202
0.5282098567,-1.038437219,-1.816936029
1.051330336,-2.386547976,0.6209235871
-1.896366997,-0.4267946982,-0.6562252261
0.9190346125,0.161884569,-0.8370044152
0.7079625311,0.07114925138,-0.6114117786
0.6142922228,1.072547041,-1.213262819
-0.9553036435,-1.134386848,-0.9688921715
0.7315263142,-0.9288873399,-1.36567851
0.4041707469,1.309289279,-2.999466163
0.4042250124,-2.328330677,-0.8331002777
2.011376742,-1.16511866,-1.342663463
-1.031192808,1.368963915,-0.742888657
1.090291696,0.2115518455,-1.74751597
0.3873647222,-0.1033467244,-1.623464608
-1.223338282,-1.97999491,0.6303130546
0.9282102013,-0.1847370231,-0.4428327458
-0.9946451983,0.09860871088,-1.452318149
-0.5191056182,1.299103433,-0.6529843
0.1626869239,-1.325528692,-1.021746916
-0.6148911228,0.1036480834,-0.7397258551
0.6118638318,-0.1816204983,-1.5163226
0.7842265892,0.7723224148,-1.247310223
0.2998731086,-1.190305764,-0.7940717097
0.2859140992,-0.1783967792,-1.146201448
-0.5948233236,-1.158622438,-0.5518989071
-0.1149470563,-0.2943171033,-2.084475847
-1.086248334,0.3181844985,-2.386721676
-1.126857756,2.640450603,-1.732463104
-0.2279202395,-1.579852039,-0.7433302966
0.9508185612,-0.2706628097,-0.2251825949
1.851380316,-1.523300574,-1.16733572
-0.9473128222,-0.09729845257,-2.343058171
-0.4039735028,-2.513079934,-0.2288796931
0.7314724688,-1.71445691,0.07805328458
0.4221412731,-1.239629983,-1.057577332
1.214907776,-0.412285343,-1.764327469
0.1498670825,-1.497678724,-1.248394413
-0.251850288,-1.368111588,-0.3135793679
0.6102592034,-1.482371496,-2.363214337
0.2773486368,-3.2117562,0.623334426
1.06455415,0.4832188234,-2.011365507
1.61926758,1.795757739,-1.798802377
-0.47461386,0.2001699407,0.1289112487
-1.393306015,0.2061186287,-0.2003670806
-1.651577599,-0.684974902,-0.5541635024
0.8636867114,1.079641629,-0.8921600732
1.790273408,-0.8083835819,-0.4871527839
0.2647027899,0.639812261,-2.331834833
-0.7658211047,-1.61875894,-0.01556034626
-0.3463022086,-0.08715483836,-1.42746777
-0.01932784368,-0.01272159542,-0.3577841881
-0.2811249544,-1.420477111,-1.349854952
-0.7422015712,-0.5866422347,0.3378367611
0.1194110758,1.018840155,-1.674056601
0.3248415478,-0.4243103021,-1.45734139
-0.187554322,-1.20590004,-0.8834773573
-0.4314508407,-0.843855413,-1.859826082
-0.3614715426,0.7216305,-1.768321644
0.9656818394,-0.3711209135,-0.8351522474
1.368666248,-0.6509380259,-0.4602394333
2.731215321,-0.6360673153,-1.299473722
-0.8101067471,1.481998231,-2.29129007
-0.7245178812,-1.079960157,-1.294081424
-0.02448838149,-0.6381939265,-0.3926372019
-0.7458482982,-0.06247402551,0.3738763576
0.8634173664,-0.817886482,-0.7258619782
-1.387089734,-2.047550694,-0.4498984613
-1.09647755,-0.440457243,-1.141521788
0.4191985893,0.8956064279,-0.4439800283
2.379038653,-0.3693910459,0.02091578852
1.048187996,1.868155273,-1.61652363
-1.236832967,0.5893263691,-2.06831517
-0.2433243951,-0.07110303161,-1.150779528
0.124082483,0.1260772253,-0.7460550834
-0.03214628973,0.5061379328,-0.7603560995
0.4793579337,-0.09135794449,-0.5949845519
0.4035298149,0.5570996787,-1.098795557
-0.5427607548,-0.3759788116,-0.5817725904
-0.8810677831,-0.5376708399,-1.814425631
-0.7948347273,-0.788116111,-1.458952169
0.04535054514,1.144351462,-2.077031805
0.380583974,0.3428653379,-1.414059493
-1.002200967,0.1871077759,0.3005189182
1.551009565,-1.47412428,-0.3375598571
0.4014233578,0.1498037489,0.1349716291
0.4551164951,-1.990262558,0.2974142485
-0.3752480424,0.2002809275,-0.3989728799
-1.233335918,-0.6589625409,-1.397645029
2.123752335,-2.17155521,-0.2029884942
1.635742899,-2.726995432,0.3114191416
0.5204168679,0.5805010768,-1.600448138
1.639428201,-2.502279911,-0.7994799256
1.193702093,0.4675665878,-0.6220975674
2.312774083,-1.050630136,-0.3614839883
-1.182598988,-0.3933877959,0.2313054873
0.006722643154,1.102431181,-1.762541268
0.7172662353,-0.3549532723,0.1980218229
-1.775033379,0.3045604138,-0.9122297063
-1.091398494,-1.325071666,0.05874084646
-1.1618761,-0.1417456489,-1.389518078
1.094937008,1.184603061,-0.7819470209
-1.040799325,0.5291956448,-0.2272756158
-0.8973764581,0.02203437913,-1.436492785
0.1688762164,-0.8455662989,-0.6375139239
0.3108613828,0.1583705601,-0.8901354871
0.04971893114,0.7776553152,-0.993781025
-2.289634121,0.6152268582,-0.8870958457
-1.795389489,-0.1022051463,-1.889081169
-0.735849762,-1.217038354,-0.1021029206
1.767409362,-1.566981083,-0.5255522497
-0.130863955,-0.4563071448,-0.06538048046
1.296393378,0.2951292295,-0.895891075
0.1445685417,0.7825755093,-1.141703659
0.8207651632,-1.17621493,-0.06257074544
-2.619765995,-0.04008369881,-1.454324495
0.6249163875,-0.3328935831,-1.90546837
-0.4112785805,0.03680915857,-1.090830645
1.350681543,-1.002815059,-0.3499230244
-1.685112145,-0.3257378736,-0.3670786275
0.9302094924,0.7426140331,-1.702982562
0.4412307466,-1.395890299,-0.4864437865
-0.6075310898,0.4013389293,-0.8663142404
0.4612015231,0.80863368,-1.374943558
0.06005411739,0.6643816988,-0.9677819274
0.2862695419,-1.819630451,1.406079679
-1.725579586,-0.1656927927,0.1785127186
-0.4049305536,0.4575982413,-1.031850923
-0.114599525,0.01651315007,-1.298320517
-1.398059513,-0.02764914221,-1.225407957
-0.9177400574,-0.2367395404,-2.057301117
2.238153012,0.03883163627,-0.9744327871
0.7336002351,0.8999312743,0.001294572881
1.001294666,-2.190514788,-0.938020319
0.1770285099,-1.59920857,-0.5941407568
1.514712466,-1.335894158,-1.385235961
-0.7203409228,1.18815056,-0.906666267
-1.114160106,-0.5142275103,-1.159162118
-0.9292089129,0.8397177607,-2.61431478
-0.7355129745,-1.537844802,-1.930583272
0.7357172661,-0.247806606,-1.086715398
-0.6314142028,-0.7273303797,-1.184182431
0.8244400442,-0.7472973869,-0.886382041
-0.5836632194,-0.2037383507,-0.5262559916
0.2436343227,-2.012979662,-1.022543261
-0.3275562185,0.2998536181,-1.347739017
-1.647833659,0.5264443981,-1.102251898
0.7712394203,0.3452424386,-2.612898355
0.9558660496,0.3419946793,-0.7900253115
-1.113099544,0.4174908368,-0.2003140344
-1.020628013,-1.880782628,-1.466911479
-1.950992953,0.2563638435,-1.445618714
-1.51172883,1.023977088,-0.8097519259
-0.3411905736,0.9152346069,-1.110577771
-1.259962149,-0.9524957911,-0.2548932245
0.1006777046,-0.5161548676,-1.087308268
0.9334165465,-1.966939126,-0.4447067377
-0.7637632279,0.1522193776,-1.659466018
-1.374600388,-1.524908657,-1.35265603
0.3209729745,0.2596963283,-1.483286315
-0.8545941477,-0.5714845634,-1.685029945
-0.2175441109,-0.1294025379,-1.137626955
-0.7079077964,-0.2402416394,-0.7127108713
0.08111333714,-0.8016957345,-0.2031287854
-0.5587937093,1.606105291,-1.220378944
-0.8719773586,-0.5469376176,-2.163727542
-0.8704313414,-2.028206576,0.7000270035
-1.369186505,-1.12364622,-0.8744472783
0.02863663359,0.3934314602,-0.462849655
0.183597532,-0.3186189349,-1.156186228
-0.3201024201,-0.03648216073,-0.8786125853
-0.7895241993,-0.6758588111,0.1933347839
0.3458961462,0.08624702919,-1.976700573
-0.6035986515,-0.9403069357,-0.4483348782
0.8956423283,-1.855651138,-0.03304366659
0.1159943206,-1.094903361,0.1899510214
-0.7611271237,-1.168066821,-1.298132031
0.1521176786,-2.475264091,-1.007750358
0.3527040431,-1.503706431,-1.274111428
-1.621691002,0.04507266878,-1.566684303
-0.583393094,0.1726837706,-2.099777641
0.08427716603,-0.1852607788,-1.582099466
-1.521212565,-0.9937098952,-2.15879921
-1.357020072,0.6533292996,-0.5793270352
0.873497251,-1.044015222,-0.956176954
-1.750505828,0.9569396966,-1.656604223
1.464810876,2.681230721,0.1166347304
-1.106345785,0.0926265466,-1.200678605
0.1318209868,-0.1263675126,-1.40021868
1.726814272,-0.07037944614,-1.501315035
-0.08078617593,-0.9288795648,-0.1680550498
0.2218745094,-1.611070264,-0.2179591732
0.1218277975,0.9723801807,-0.06075604228
-0.03998913609,0.8133765422,-0.7910942258
-2.903991169,0.2393540852,-1.447619872
-0.6267978332,-0.07398687372,-0.2968891157
1.618083614,-0.3894318064,-1.6273344
-1.168988836,2.29519574,-1.458196577
-1.184350214,-1.234523464,-0.6055857134
-0.4385071289,-0.3291472822,0.173830756
0.07385597385,-0.576504335,-1.674549748
-1.09630853,-1.162389348,-0.1338044966
0.8889178369,-1.603531372,-1.194266201
0.4789428517,-1.347102995,-0.9556123423
1.14521709,-1.796412268,-2.622347349
-1.578813496,1.284659313,-0.07576975932
-1.735917842,1.505880168,-1.910951902
0.6300895302,-0.6038201432,-1.254888203
2.109672613,-0.9061854531,-1.700399593
-0.4394993267,-0.5491451619,-1.032608038
-0.8193059564,1.429209661,-1.867635588
-0.8689994782,-0.9972011081,-0.8521711286
0.3238659961,0.5729574989,-0.396999448
-1.567362234,0.1157552807,-1.151802044
0.5994218185,-0.7100509063,-0.6252303778
-1.387598899,-0.3662346064,-0.9391999833
-0.1705975819,-0.6967656377,-0.9435864228
0.4349834316,0.5163992802,-1.944222507
0.7102955079,-1.064253925,-0.5485883217
0.9006501033,-1.084461418,-1.815974725
0.2106780559,-0.1257992759,-0.06456385929
-0.9967388634,-0.4154297206,-0.07684967545
-0.7680746446,-1.119854624,-1.304142672
0.6722455289,0.1405027819,-0.3462479281
1.140591851,-0.7506267155,-0.8334679712
0.9382508679,0.06148460021,-0.1761368703
0.1259987585,0.7192563676,-1.663863305
-0.5721791277,-1.198792379,-1.148403689
-0.7048614887,-1.810755427,-0.1424308219
-0.2668767104,-1.538970243,-0.6309701548
1.516348708,-0.9147623091,0.2056138389
-0.6379051147,-0.7616871805,-1.601259564
1.131531009,-1.040346355,0.7540639785
-0.08517381408,-0.2079765332,-1.242587306
0.8169471765,0.4531738773,-1.579746263
-0.3232468293,0.5023606385,-0.5368098486
-0.7713240981,-0.04307683611,-0.8449793879
0.4661683973,0.4830610517,-2.09914957
0.4877692123,-0.3959725879,-0.6216789776
-1.647719515,-0.8762450814,0.9010373762
-0.6837250069,0.12736286,-2.504298441
-1.783814932,0.5000477899,-1.206950039
0.01456287197,-1.35947338,0.1221304169
0.310944121,-0.8863680018,-0.04100831117
0.4399799517,-0.6596069609,-0.7087355788
0.4574331049,0.02022319215,-1.828684969
-0.6674767037,0.5639159519,-0.07493979894
0.7058289713,-0.7269972144,-0.4014931694
-1.331468052,-0.2344015936,-0.480123514
1.10561293,-0.09359085841,-1.405136989
0.1235390276,-0.1521415549,-1.577702514
1.243910268,-0.4902918163,-1.550694755
-0.9105744364,-0.4355728467,-0.4784004963
-1.328631218,0.9089585349,-1.410506892
1.529951163,-0.5550930339,-1.219294451
1.105571844,0.3219342749,0.07302515508
0.35424043,-0.9998806979,-0.7869611469
0.6788596542,0.2941080099,-1.739942106
0.2118758427,-0.3831506326,-1.41214392
-0.8337922219,0.1566856961,-1.681438787
1.740549935,0.4801726001,-2.365866508
1.064896579,0.4892651651,-2.458188768
1.131549081,-0.09683144878,-0.4943016107
-1.263152288,0.002995354715,-1.815210178
-1.217602329,0.4406273992,-0.03142616378
1.340590807,-1.603365882,-0.6179901175
0.8814922918,0.7043693211,-2.289814037
-0.58591557,-0.5767462904,-0.2850397753
-0.01201249873,-1.220505958,-1.391497907
-0.2101737234,-1.373000674,0.851824397
0.1033727122,-0.7336020779,-1.124574265
-0.1902395006,-1.012973198,-1.574975469
-0.10000891,-1.277908561,-0.5730655204
0.4427235065,0.1954983738,-1.656666467
-0.065412764,-0.000296299236,-1.009071758
-0.3317042963,-0.1490876219,-2.256496028
-1.739016281,0.1767581682,-1.663170748
-1.119889535,0.2119309928,-1.165748139
-0.6908464324,0.3727591839,0.1069639939
-0.601388256,0.1188946993,-0.5511042474
0.4675231387,0.7333691263,-1.087799127
1.673494512,0.4274928616,-0.9094044528
-0.2424836455,-0.9553001479,-0.4295834878
-0.8704357228,0.1353507654,-0.3733871258
0.0484303685,-0.5424887391,-1.074707317
2.163507746,0.210877322,-1.866163755
1.404051588,-1.625973754,-0.9422998812
0.9547240044,-0.9687296148,-0.2749971923
1.307467108,-1.525619988,0.1993756736
-0.5380688085,0.5529078148,-1.625177502
0.6215319481,-0.4067903695,-0.7640814633
-0.4981195886,0.04735734999,0.006882764444
-0.2517759289,0.6815458446,-1.535633842
0.6217255581,0.03930729218,-1.686820417
-0.8671332371,1.899655565,-2.278096832
-0.4197346021,0.7288480869,-1.936414126
1.349366303,-0.1646378539,-1.0517628
-0.2621225734,-0.1267589918,-1.716082187
-0.4943594143,0.4646406663,-0.8259205752
0.2994522988,-0.2090243559,0.1283947942
0.7548512833,-0.8182029917,-0.4862392946
-0.4289897098,-0.008683970333,-0.7922539083
-0.1865539383,0.3885984803,-0.08435336309
-0.5012091643,-0.04055919824,-1.111842804
-0.05064942227,2.113890401,-2.069158793
1.27353071,-0.047572231,-0.1013135337
2.080754259,-0.1149012382,0.1285272603
-1.357023585,-0.6714574,-0.298881617
-1.118702202,-0.2693618645,-1.429205631
0.2616161536,0.2657258158,-0.6035014977
-1.006277165,2.584538306,-2.163623293
-0.804622339,0.4756606965,-1.131158202
-0.5621712676,-0.4732117224,-1.095062472
-0.8142847037,-1.439372493,-1.220623861
1.179136036,0.3266472682,-1.387918763
-1.031056723,1.310371966,-1.208468486
-0.411092586,-0.5873617541,-0.06063396064
1.597396899,-0.4396614892,1.003162809
1.05786348,-0.7649002609,-0.6898526542
-0.8549406524,-0.8067259951,-1.644088012
-1.106152831,0.263688881,-1.423244205
-0.5852258769,-1.08669988,-1.015363301
-0.2437310924,-0.6636741385,-1.192991804
0.1066597029,-2.0998734,-0.8024352251
0.6864364543,0.8186595187,-0.6064454665
0.7142210996,-0.7710028221,-0.1467776505
-0.6673999702,0.3752111794,-1.567442282
0.4064487145,-0.7049150763,-1.483747275
0.1089652586,-2.284071922,-0.3573990074
0.356721062,-0.5157792403,-0.8859884169
0.4476306776,-0.4902966703,-0.6579648468
0.3316772389,-1.176406769,0.4451259515
-0.9759730215,-1.231003466,-0.9320787228
1.006177659,0.4729771972,-1.356621435
-0.3262311103,0.5024162534,-2.235445256
-0.4323357513,-0.3639825212,-0.7188867231
0.2838063066,0.1995363618,-0.8515020183
-0.3212588827,0.8315352722,0.2755948948
-0.6316806073,2.014752885,-1.247153533
-0.7372703272,0.9718136626,-1.543771971
-0.3417578613,-0.3080757912,-0.7530276627
-2.581577586,-0.5902534057,-0.5424471472
-0.8678507466,-1.038131405,-0.2835424816
0.1182206343,0.759665361,-0.7235631216
-0.8445257013,0.3696442446,-2.062700879
0.6552966471,0.07310287348,-0.2271429555
0.1551127642,-0.6753341069,-1.423980813
0.004317889033,-0.8115737303,-1.570906852
-1.186912886,0.4002329337,-2.522888195
0.06866404988,-0.9615850513,-1.294663666
-0.8175547042,-0.3782467405,-0.7198453352
0.5478372331,0.4044287238,-1.770016639
0.07737324657,-0.2365901884,-2.381196871
-0.8466904825,-2.399074542,0.1170968002
-0.5436646024,-2.212255007,0.122271716
0.7389063358,-0.234242839,-1.393442213
0.638564308,0.3854410747,-1.270628203
-0.851961021,0.6719171009,-2.09854766
0.08519788394,-1.216951801,-1.702346894
-0.03754588225,-0.03534959198,-1.859567871
1.713160778,0.2845923869,-0.5384635847
-1.699009707,0.7067926379,-1.878499311
1.485156334,-1.786862359,-0.9246994352
1.435065592,-1.147601549,-1.777963583
-0.8712631372,0.189317616,-1.305404077
1.218623392,-1.476683082,-1.555544904
0.1520201974,-0.7846874648,-1.668027723
0.09690235313,0.9103623676,-2.097895242
2.850591317,0.7381808933,-0.6610787657
-0.6710342233,-0.2002094569,-0.2314836743
-2.294204638,-0.06234136295,0.9803389035
-0.9469547542,-0.1942234561,-1.226785901
0.5452884131,-0.6337456811,-0.5781450442
-0.2413653563,1.369211333,-1.492243795
-0.1303458915,-0.996498335,-0.3102979355
-0.6861940128,-0.2275857208,-1.334933544
-1.40835976,0.4815135041,-1.504448003
-1.273029215,-0.5408543668,-1.169558005
1.395414482,0.2785110133,-1.542881282
1.133056487,-0.6729619244,0.04084301475
1.36167944,-1.106509777,-1.067088046
0.7383775436,0.1810521859,0.178243445
0.4590155855,0.03963262743,-2.380090988
0.4142908597,-1.820917616,-1.173345005
-0.4308268313,0.2970861967,-1.836752524
-0.0189961084,-0.4655506103,-1.054490967
1.316645759,-1.596956999,-0.4893352614
0.8279744022,-0.08064166661,0.8953426091
-1.094923758,-2.571784957,-0.6596751897
-0.3120621271,-2.989169242,-0.408381478
-0.2844864189,-0.5699778617,0.06726367625
0.6741331822,0.2534329149,-0.5909295095
-1.090734477,1.925081649,-1.456323457
0.8149516832,-0.2258781929,-1.61659578
0.3694335924,-0.4764671353,-1.752042019
-0.6368315057,-2.110911328,-0.5726976187
0.5023529326,1.159627152,-2.384891996
1.089641298,-0.8869170673,0.08697401229
-0.7533688726,0.4820689119,-1.679457448
-0.2795035854,-0.7812355166,-2.189359431
-1.238405067,0.5300182391,-1.559894925
-0.1672260687,-0.9540596301,-1.022281724
-0.4070932385,0.7621473348,-1.727949972
0.8327786049,0.2106419089,-1.627586618
1.729707835,-0.9078990592,-0.5746876328
-0.5724725244,0.1330443774,-0.3494263696
-1.182340108,-0.06691447001,-0.3083982743
1.691608298,-0.1100755777,-0.6950936369
-1.893111011,0.2157994473,0.3214213461
0.1673343589,-0.2691271936,-1.232439431
-0.1523387627,-0.1781549114,-0.1480540241
1.396524452,0.6705559661,-0.01446190335
-0.4310815784,0.3663827072,-0.6366611702
-0.4562176255,-0.2512138061,-0.6707671297
1.049115748,-0.477354617,-0.4925916234
0.2983860358,0.7823686379,-1.156642461
-0.961115929,-0.4871983599,-0.0873024977
1.154276187,0.4610357678,-2.264755438
0.636937704,-1.757307678,-0.405207762
-0.5373345732,-2.069876809,-0.4886521811
-2.622453365,0.4273028143,-0.9301010683
-0.02596677835,-0.4702471962,-0.206595759
-0.5372000389,0.05034735887,-1.047297379
-0.981415278,-0.9167999901,-0.003788994856
-0.07736343204,-0.4806389833,-1.712319992
2.347538477,-0.1742088101,-0.503498931
1.848236574,1.712725422,-1.447625345
-1.392616163,-0.4497339585,-0.6160465722
0.5390703308,-1.156523459,-0.6735697939
1.842346263,-0.4266690867,-1.206549509
1.614719229,-0.06592552889,-0.7008492549
-0.3422606894,-1.136293576,-0.7771818854
-1.608131123,0.1796800331,-1.122127442
0.6645142964,0.06686335726,-0.9348093076
0.6671062026,-2.370705494,-0.07386309633
-0.7406845512,1.008021676,0.1576620062
-0.1366992647,-1.171922277,-0.3395477442
-0.6843772322,-2.217354143,-0.9386876074
-0.8576996322,-2.089146238,-0.3930037556
-2.068190553,0.0348713488,-2.604762492
0.01095241217,-0.2306708885,-3.070579937
0.3250696352,-0.8423457769,-1.677792183
-0.1712007067,-0.1623005677,-1.335602266
-1.056718194,-1.835749497,-1.525664574
0.09421324651,-1.633643857,-0.8947101172
1.094885984,-0.2191716171,-0.2421116015
1.963680196,-0.6728427393,-0.8898976445
-2.005725472,0.1005790301,0.1470122677
-1.343382513,-1.342233862,-0.2777415877
-0.5714874207,-0.07466841183,-1.239880519
1.217731134,-0.773353586,0.2116555188
-0.007138807112,-1.185040357,-1.389366359
-0.590199102,-0.8276591146,-0.2745403862
0.8851806364,-0.8085637867,-0.08057923714
1.707378411,-0.3819218133,-0.2321261878
-2.175925431,-0.2845489365,-1.444943491
1.286751296,1.362832465,-1.654468944
1.785990571,-0.7593124618,-1.612005411
-0.2851591044,-2.544289768,-0.07687288651
-1.477205092,-0.3413072777,-0.01329962764
0.2632991133,-0.8241053149,-0.8727812339
-1.054700592,1.154462975,-1.477456627
0.3332417897,-1.361090569,-1.035187169
0.07796056271,-0.655062566,0.5800346448
2.318032584,0.7309107013,-0.5859579071
-1.47284645,-1.040649603,-1.671674398
1.001686251,0.7249728532,-2.418911866
1.520338458,-0.4231154182,-0.2969681276
1.176421029,0.3234222109,0.407211031
0.289259662,0.6503517477,0.3699035423
-0.9214365918,0.06619123291,-0.6249928152
1.820809769,-0.2784991814,-2.405679831
-1.688599105,-1.079169267,-0.9892113149
-1.138453362,0.105248907,-0.7088971027
2.409892843,0.08900289935,-0.4728226091
-0.7815075938,-0.2480851212,-0.1872687898
0.4277603237,-0.7772599658,-1.191830962
-0.7878580348,1.682450142,-1.697247762
-0.1216707867,0.0593340368,0.8806004821
-0.4082075124,-1.024963162,-0.0273241174
0.02705442117,-0.5304303818,-1.133318771
-0.634182175,-0.6649333318,-2.129825897
-0.7852575096,0.9927670281,-0.954230099
-1.557972051,0.6723975908,-2.324109447
-1.380945466,1.076796408,-1.189501221
0.7147345554,-1.01063636,-0.853301443
1.010161181,0.8749801572,-1.342002365
-0.1995884547,-1.00706349,-0.6665825831
-1.418389117,-0.6613087264,-0.4238668901
-0.2750969334,-0.2131763619,-0.7643819808
-1.238988773,2.088381804,-1.891179719
-2.238211645,-0.1250736086,-0.9884367337
-1.271491796,0.02604560691,-1.413439923
0.3684245631,0.2910835209,-0.7450184973
-0.5821237812,-0.8534920166,-0.08561700111
-1.746800528,-2.006000971,1.145082986
0.02420410574,-0.6130837469,-0.9012851331
1.643785229,-0.4345258124,0.6440327465
0.1145983251,-0.436539095,-0.456794345
-1.032885499,0.2009684812,-2.012398306
-1.193526333,0.524423358,-1.310512441
0.1812845002,-1.749147961,-1.093670608
-0.2855608522,-1.208387224,-0.2261831263
0.04791604886,-0.5646187941,-0.8071208307
-1.625467619,1.147639798,-0.8955866316
-0.3833395191,-0.5691015392,-0.9179721212
3.059850463,-0.5794245548,-0.6973719138
0.009936238555,0.1889813962,-1.469760022
0.9557652988,-0.6105647067,-0.729334764
-1.289543931,-1.651246914,0.3076056763
-1.523456848,-0.1898994426,-1.571089579
1.432549551,-1.131764097,0.3820812645
0.3326484364,-2.32110204,-0.8998959699
0.9783517551,-0.7815624887,0.1212969519
-1.286296382,-0.3516919517,-0.07036087389
0.9607673305,-1.189142984,-0.4779666219
-0.2057390585,-1.408519622,-0.3858652179
-0.186309602,1.380113238,-0.4440007848
0.9275770415,1.49995141,-1.561065392
0.6335651811,-0.9524968558,-1.33295941
-1.337467396,0.4757242977,-0.4976014097
1.189205243,-1.979509045,-1.582177133
-1.571230668,-0.8824974978,-1.223839743
0.8969614771,-0.5614400893,-0.3805953498
0.8487779774,-1.465712007,-1.733311525
-1.671110164,0.5577906213,-0.9812184309
1.154363388,-0.1293716826,-1.593942455
0.9428388419,0.03857351982,-2.777534482
1.304941817,-1.596639096,0.05295533764
0.4155333465,-0.4319331204,-1.893172504
0.3676887105,-1.114941418,-0.9407511459
0.649272332,-0.2031131932,-0.04766820919
0.6550062159,-1.99707396,-0.9998002333
-2.354794207,1.22934967,-0.4041951963
-2.072692281,-0.09016380379,0.1275944192
-0.0935045452,-1.200555032,-0.2609688192
0.03770839105,0.1338977173,-2.955332846
-0.3823735227,-0.8206176447,0.4743669633
1.108562046,-0.6087431127,-0.1367905031
0.3996739393,-2.005941951,-1.21437397
-0.7069992964,-1.310040536,0.6241905134
0.6522669395,-0.4155351308,0.2746385087
0.7162313742,-1.488667169,-1.053653251
0.4076623801,-0.4279794766,-0.8468615316
0.0217221127,-0.3482279676,-2.178529645
-0.1186919039,-1.706202033,-0.06698241463
1.214042832,-0.1914339042,-0.03240554491
0.371650904,-2.591502504,-0.9619167487
-0.6196881934,-0.7780010986,0.7769978201
-1.577198661,0.8872548639,-1.053096941
-0.08701976639,1.222897223,-1.304171539
-0.1614674866,-1.629982563,-0.4662887267
-0.07366458658,-0.2603201644,-1.056242998
0.989886174,0.9015958535,-1.194390179
-1.559411446,0.4275925874,0.3022463468
-1.253145249,-0.5131657048,0.5933546127
-0.3450615726,-0.3124711116,0.2541009136
3.071407167,-0.3765936642,-1.270253489
-1.019502824,-0.6669681361,-1.512096098
0.7190607518,0.06751374054,-0.2760847335
0.7623367587,-0.8278028546,0.07391664933
1.802655511,0.8963123182,-1.592457991
-0.5736040786,-0.9622118554,0.3802938521
0.1441751198,-0.834679269,-0.9444004626
0.1123848308,0.7152444812,-0.09061245468
0.2574381309,-0.9100201939,-3.027283127
0.8492387602,-0.0731878084,-1.940190023
-1.46384238,-0.1175258893,-1.505483965
-0.1559507039,0.1577753925,-0.4002355019
0.2054857074,0.4529877809,-1.330308959
0.763030665,-0.8620146251,0.331951437
-0.7485036532,-0.1484173385,-1.018093686
1.448819456,-1.26674957,-0.8453877359
-0.548493749,-0.8251068018,-1.599365697
-1.34727053,0.8829685496,-1.647250284
-0.02087150591,-1.717572443,-0.02363975974
0.3178777873,0.1076599513,-1.617059899
0.6541972093,-0.9495203053,-0.266646974
-0.552332538,-0.1679688351,-0.8668677396
0.8032758789,0.1455202924,-0.4590971027
0.02408318792,-1.128435876,-0.1639369131
-0.5155862329,-0.7206465315,-1.666174924
0.2812770831,0.8222027736,-1.024732005
0.1102678645,-0.7226102968,-1.635914886
1.861768498,0.5136471233,-1.510370036
-1.691216002,0.2810073883,0.3121639977
0.248177477,0.4987480423,-0.7673580151
-0.1295420364,0.5876172207,-1.388050584
0.2473489082,1.788695643,-0.6496844312
-0.2696240078,0.2310702871,-0.6438551966
-2.065787139,-0.5967525611,0.2151155745
-2.261070314,-1.48395495,-1.05780573
-0.6181922651,-0.4113150522,0.427194033
0.03651054619,-1.236594113,0.3192525325
-1.057758959,0.149395412,-1.017518259
0.6447190893,-0.1824923808,0.3295309141
-2.118955437,-1.784769293,0.08105192706
1.421754144,-0.9289638173,-0.239859328
0.5652778292,1.007763301,-1.692904989
-0.5850559759,0.5666999552,0.336527571
-1.022746781,0.910673778,-0.1163252944
-2.206729854,-1.702816142,-0.9715674609
0.9743121336,-0.03941598477,-1.172320253
0.4308654236,-0.02365679951,0.2939526328
0.187340345,0.4325740592,-1.49258946
-1.113176451,-0.4463578228,-0.5529610907
1.986575231,-0.8691024311,-0.3937663673
0.8511243098,-0.318296065,-0.3606854939
-0.6113244861,-0.5886886197,-2.496338267
0.9394592391,1.161409252,-0.05753720848
-0.2376760483,1.106537868,-1.741329039
-0.9156095182,-1.877074504,0.2321989329
0.1545821903,0.8590090096,0.1868354561
-1.462218859,-0.2410968296,-2.107080755
0.7022804982,0.5982622256,0.03487037083
1.791696668,-0.8790590915,-1.170281544
-0.5903214104,-0.8222191405,-0.4864303302
1.167027538,-1.897019047,0.1809162177
-0.8224238995,0.2688665972,-0.04605000161
-0.9282524568,0.3627779204,-2.045774191
2.032852359,-1.147803002,-0.7151533799
0.8459785983,0.04380259037,0.5901909992
1.621215239,0.2038491795,-0.2671631582
0.06888335968,0.7807425454,-1.173007108
0.5916639429,-1.304482324,-0.4238595284
0.909737455,-0.02119532831,-1.618644131
-0.1597734469,0.3110379583,0.2659427704
0.9064904147,-0.4287006704,-0.4683512599
-1.10835718,-1.398871038,-0.6169411667
-2.135560951,-0.3924118667,-0.1275028124
1.948850401,0.9118224367,-1.980528432
-0.02871731472,-0.9583246596,0.6457145222
-0.8988254107,1.573687395,-1.33247633
-0.1615323599,0.6584368079,-1.970347343
-0.1131271538,-0.679779683,0.807100035
0.9839623109,0.106134709,-1.950230874
-1.506413339,0.4229353668,-1.158784966
-0.9443112389,-0.4194993893,-0.696739797
